site,name,price,url,image,sourcePage
judyshop,상품명 : 햅번S549 블라우스(3color),81000,https://www.judyshop.co.kr/product/햅번s549블라우스3color/115028/category/1/display/30/,https://www.judyshop.co.kr/web/product/medium/202605/2b6ee8ba2f7f5fc1d39f54f7f4d1b102.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 써니S591 블라우스(3color),81000,https://www.judyshop.co.kr/product/써니s591블라우스3color/115205/category/1/display/30/,https://www.judyshop.co.kr/web/product/medium/202606/beae1aa96dd02cb7d6fba05f12449100.gif,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S602,81000,https://www.judyshop.co.kr/product/티아라s602/115216/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260601_S602.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S608,81000,https://www.judyshop.co.kr/product/티아라s608/115222/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260601_S608.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 블루밍BM686,104000,https://www.judyshop.co.kr/product/블루밍bm686/110584/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/202504/d47e740d5dd54b8661d286515fbbf754.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 임마누엘R237,153000,https://www.judyshop.co.kr/product/임마누엘r237/111855/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/202508/2a64d0c46cb5bbe76a7af875f8286cb1.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 임마누엘R239,153000,https://www.judyshop.co.kr/product/임마누엘r239/111857/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/202508/8bd28134d283c8c782fb17f2716ebf20.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 블루밍BM746,108000,https://www.judyshop.co.kr/product/블루밍bm746/112760/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/202510/971f57433900ea97d2c019474c706112.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 블루밍BM791,104000,https://www.judyshop.co.kr/product/블루밍bm791/112805/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/202603/d9baa3a9bad2eeac27d2b5af83f51c91.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S543,68000,https://www.judyshop.co.kr/product/티아라s543/114973/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/202605/81aa7efb7fee4c6c17ddb99c64bec956.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S579,81000,https://www.judyshop.co.kr/product/티아라s579/115193/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260601_S579.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 실루엣ST1201(핑크),140000,https://www.judyshop.co.kr/product/실루엣st1201핑크/109954/category/1/display/31/,https://www.judyshop.co.kr/web/product/medium/202507/5982f553b3537051ec6f074c77da8f67.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S752 블라우스(4color),50000,https://www.judyshop.co.kr/product/티아라s752블라우스4color/115367/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/0dd2744671b3216cf133d71743992099.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S753 스커트(4color),57000,https://www.judyshop.co.kr/product/티아라s753스커트4color/115368/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/ef63a93513455de11fa12aaf5edcb829.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S735,131000,https://www.judyshop.co.kr/product/지나s735/115350/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S735.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S736,131000,https://www.judyshop.co.kr/product/지나s736/115351/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S736.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 펄S683,126000,https://www.judyshop.co.kr/product/펄s683/115297/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S683.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 펄S684,126000,https://www.judyshop.co.kr/product/펄s684/115298/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S684.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S737 블라우스(2color),77000,https://www.judyshop.co.kr/product/티아라s737블라우스2color/115352/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/6a92a5ee89758ef2b4e82562c5dcfb52.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S738 스커트(3color),59000,https://www.judyshop.co.kr/product/티아라s738스커트3color/115353/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/9f54426dde3ad4bcd0cead542fbd2e25.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S739 망사니트(2color),63000,https://www.judyshop.co.kr/product/티아라s739망사니트2color/115354/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/e141be22dcf9cc193e90c8f7261c9d47.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S740 스커트(2color),45000,https://www.judyshop.co.kr/product/티아라s740스커트2color/115355/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/147ccdcd1b6a5a09d5a014f3cca0bc3f.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S670,50000,https://www.judyshop.co.kr/product/티아라s670/115284/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S670.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S671,50000,https://www.judyshop.co.kr/product/티아라s671/115285/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S671.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S672,50000,https://www.judyshop.co.kr/product/티아라s672/115286/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S672.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S674,72000,https://www.judyshop.co.kr/product/티아라s674/115288/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S674.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S675,72000,https://www.judyshop.co.kr/product/티아라s675/115289/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S675.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S678,111000,https://www.judyshop.co.kr/product/티아라s678/115292/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S678.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S679,111000,https://www.judyshop.co.kr/product/티아라s679/115293/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S679.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S680,111000,https://www.judyshop.co.kr/product/티아라s680/115294/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S680.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S681,104000,https://www.judyshop.co.kr/product/티아라s681/115295/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S681.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S682,104000,https://www.judyshop.co.kr/product/티아라s682/115296/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S682.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 펄S685,126000,https://www.judyshop.co.kr/product/펄s685/115299/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S685.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 펄S686,126000,https://www.judyshop.co.kr/product/펄s686/115300/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S686.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S687,126000,https://www.judyshop.co.kr/product/지나s687/115301/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S687.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S688,126000,https://www.judyshop.co.kr/product/지나s688/115302/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S688.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S689,149000,https://www.judyshop.co.kr/product/지나s689/115303/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S689.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S690,149000,https://www.judyshop.co.kr/product/지나s690/115304/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S690.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S691,126000,https://www.judyshop.co.kr/product/지나s691/115305/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S691.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지나S692,126000,https://www.judyshop.co.kr/product/지나s692/115306/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S692.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 세윤S695,126000,https://www.judyshop.co.kr/product/세윤s695/115309/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S695.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 세윤S696,126000,https://www.judyshop.co.kr/product/세윤s696/115310/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/TIM1/20260619_S696.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 임마누엘S699,144000,https://www.judyshop.co.kr/product/임마누엘s699/115313/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/590ae461209fa5f54558802ece220f24.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 임마누엘S700,144000,https://www.judyshop.co.kr/product/임마누엘s700/115314/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/c72920f83a416c5140d07787f3a5292d.jpg,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 희야S725 투피스세트,113000,https://www.judyshop.co.kr/product/희야s725투피스세트/115339/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/710e127b5785f016651b60c3736e6841.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S741 니트(2color),45000,https://www.judyshop.co.kr/product/티아라s741니트2color/115356/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/d3d64a52bf6b3d4898fad1c7542242d4.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S743 니트(3color),45000,https://www.judyshop.co.kr/product/티아라s743니트3color/115358/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/3419135410c946784e63445942b8223a.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S744 스커트(2color),54000,https://www.judyshop.co.kr/product/티아라s744스커트2color/115359/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/256a65914f539dddc349b37a01bcc07b.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S745 블라우스(3color),50000,https://www.judyshop.co.kr/product/티아라s745블라우스3color/115360/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/2d4149952149b4cd2a985e396c7cb4e2.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S746 스커트(2color),54000,https://www.judyshop.co.kr/product/티아라s746스커트2color/115361/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/ad21853aba665d1b689acb5a439ad65f.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S747 블라우스(4color),45000,https://www.judyshop.co.kr/product/티아라s747블라우스4color/115362/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/44ad6e7fc396c847c74fffdbc19436cf.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S750 블라우스(3color),45000,https://www.judyshop.co.kr/product/티아라s750블라우스3color/115365/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/c9dd6920658ba602c21f64b7c1068772.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 티아라S751 스커트(2color),63000,https://www.judyshop.co.kr/product/티아라s751스커트2color/115366/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/eb5958cbee028ab0943a753d17a7447e.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 실루엣ST1262(옐로우),117000,https://www.judyshop.co.kr/product/실루엣st1262옐로우/114618/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/8082a288a81859932b43302309c4db7a.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 실루엣ST1263(블랙),117000,https://www.judyshop.co.kr/product/실루엣st1263블랙/114619/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/2caa9754d7a47402abf349c6d816b345.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 실루엣ST1264(아이보리) 벨트세트,113000,https://www.judyshop.co.kr/product/실루엣st1264아이보리벨트세트/114620/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/bef617c0ac17b205e50abc5018dfb0f9.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 실루엣ST1265(베이지) 벨트세트,113000,https://www.judyshop.co.kr/product/실루엣st1265베이지벨트세트/114621/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/c72abdda647bc1281664e6daf8045735.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
judyshop,상품명 : 지니JN6384(핑크),131000,https://www.judyshop.co.kr/product/지니jn6384핑크/114422/category/1/display/24/,https://www.judyshop.co.kr/web/product/medium/202606/5504ed79731a216b4f462870dbe37d39.webp,https://www.judyshop.co.kr/product/list.html?cate_no=24&page=1
